paper_id,source_table_id,status,reason,rows_total,suspect_table,low_info_source_rows,top_reasons,queued_at
doi:10.3758/s13421-021-01209-7,TBL-20260216234456-008,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,outcome_unresolved:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.987628+00:00
doi:10.3758/s13421-021-01209-7,TBL-20260216234456-010,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987632+00:00
doi:10.3758/s13421-021-01209-7,TBL-20260216234456-011,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,outcome_unresolved:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.987669+00:00
doi:10.3758/s13421-021-01209-7,TBL-20260216234456-012,queued_table_remake,high_low_info_or_table_suspect_rate,3,3,3,"source_row_low_information:3,low_statement_source_overlap:3,outcome_unresolved:3,effect_unknown:3,translation_status:untranslatable_noise:3",2026-02-16T23:35:35.987672+00:00
doi:10.3758/s13421-021-01209-7,TBL-20260216234456-013,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987676+00:00
doi:10.48550/arxiv.2309.15840,TBL-20260216234518-001,queued_table_remake,high_low_info_or_table_suspect_rate,12,5,5,"low_statement_source_overlap:12,effect_unknown:12,translation_status:untranslatable_noise:12,source_row_low_information:5",2026-02-16T23:35:35.987688+00:00
doi:10.48550/arxiv.2406.02728,TBL-20260216234524-001,queued_table_remake,high_low_info_or_table_suspect_rate,4,4,4,"source_row_low_information:4,low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4",2026-02-16T23:35:35.987692+00:00
doi:10.54864/planarch.1491955,TBL-20260216234539-009,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987720+00:00
doi:10.7302/1414,TBL-20260216234615-001,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987798+00:00
doi:10.7302/1414,TBL-20260216234616-003,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,outcome_unresolved:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.987802+00:00
sha256:4f30e0b5608b,TBL-20260216234636-003,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987818+00:00
zotero:2CHCFQSX,TBL-20260216234651-002,queued_table_remake,high_low_info_or_table_suspect_rate,4,0,3,"translation_status:inferred:4,source_row_low_information:3,statement_low_information:3",2026-02-16T23:35:35.987845+00:00
zotero:2CHCFQSX,TBL-20260216234651-003,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987848+00:00
zotero:2CHCFQSX,TBL-20260216234651-006,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987856+00:00
zotero:2E64CG9B,TBL-20260216234657-009,queued_table_remake,high_low_info_or_table_suspect_rate,6,0,6,"source_row_low_information:6,low_statement_source_overlap:6,translation_status:noncausal:6",2026-02-16T23:35:35.987874+00:00
zotero:2E64CG9B,TBL-20260216234712-022,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987901+00:00
zotero:2K5RUFVM,TBL-20260216234825-018,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.987949+00:00
zotero:4Q9UNT4M,TBL-20260216234949-007,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988009+00:00
zotero:4Q9UNT4M,TBL-20260216234950-010,queued_table_remake,high_low_info_or_table_suspect_rate,7,3,3,"translation_status:inferred:4,source_row_low_information:3,low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3",2026-02-16T23:35:35.988017+00:00
zotero:4Q9UNT4M,TBL-20260216234952-016,queued_table_remake,high_low_info_or_table_suspect_rate,9,0,5,"translation_status:inferred:9,source_row_low_information:5,statement_low_information:5",2026-02-16T23:35:35.988024+00:00
zotero:4Q9UNT4M,TBL-20260216234954-017,queued_table_remake,high_low_info_or_table_suspect_rate,23,4,9,"translation_status:inferred:19,source_row_low_information:9,statement_low_information:5,low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4",2026-02-16T23:35:35.988028+00:00
zotero:4Q9UNT4M,TBL-20260216234956-020,queued_table_remake,high_low_info_or_table_suspect_rate,16,4,4,"translation_status:inferred:12,source_row_low_information:4,low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4",2026-02-16T23:35:35.988036+00:00
zotero:4Q9UNT4M,TBL-20260216234959-023,queued_table_remake,high_low_info_or_table_suspect_rate,4,2,3,"source_row_low_information:3,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,translation_status:inferred:2,outcome_unresolved:1",2026-02-16T23:35:35.988046+00:00
zotero:4Q9UNT4M,TBL-20260216234959-026,queued_table_remake,high_low_info_or_table_suspect_rate,5,0,4,"translation_status:inferred:5,source_row_low_information:4,statement_low_information:4",2026-02-16T23:35:35.988053+00:00
zotero:4Q9UNT4M,TBL-20260216234959-027,queued_table_remake,high_low_info_or_table_suspect_rate,4,2,3,"source_row_low_information:3,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,translation_status:inferred:2,statement_low_information:1",2026-02-16T23:35:35.988057+00:00
zotero:4Q9UNT4M,TBL-20260216235000-029,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,translation_status:inferred:1",2026-02-16T23:35:35.988063+00:00
zotero:4QHCLZ4R,TBL-20260216235104-002,queued_table_remake,high_low_info_or_table_suspect_rate,5,0,5,"source_row_low_information:5,low_statement_source_overlap:5,translation_status:noncausal:5",2026-02-16T23:35:35.988131+00:00
zotero:4QHCLZ4R,TBL-20260216235104-012,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988153+00:00
zotero:4QHCLZ4R,TBL-20260216235104-016,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:fuzzy:1,source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988162+00:00
zotero:6TNNU66U,TBL-20260216235131-004,queued_table_remake,high_low_info_or_table_suspect_rate,25,18,18,"low_statement_source_overlap:25,effect_unknown:25,translation_status:untranslatable_noise:25,source_row_low_information:18",2026-02-16T23:35:35.988210+00:00
zotero:878RTY64,TBL-20260216235143-034,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988284+00:00
zotero:BYQ83W2G,TBL-20260216235204-005,queued_table_remake,high_low_info_or_table_suspect_rate,10,0,10,"source_row_low_information:10,statement_low_information:10,translation_status:inferred:8,translation_status:fuzzy:2",2026-02-16T23:35:35.988303+00:00
zotero:BYQ83W2G,TBL-20260216235206-017,queued_table_remake,high_low_info_or_table_suspect_rate,3,3,3,"source_row_low_information:3,low_statement_source_overlap:3,outcome_unresolved:3,effect_unknown:3,translation_status:untranslatable_noise:3",2026-02-16T23:35:35.988324+00:00
zotero:BYQ83W2G,TBL-20260216235207-019,queued_table_remake,high_low_info_or_table_suspect_rate,11,0,8,"translation_status:inferred:11,source_row_low_information:8,statement_low_information:8",2026-02-16T23:35:35.988331+00:00
zotero:F4X7UZLU,TBL-20260216235240-004,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988345+00:00
zotero:FIZG8FDN,TBL-20260216235334-001,queued_table_remake,high_low_info_or_table_suspect_rate,21,7,7,"low_statement_source_overlap:21,effect_unknown:21,translation_status:untranslatable_noise:21,source_row_low_information:7",2026-02-16T23:35:35.988442+00:00
zotero:H6V4IFMZ,TBL-20260216235352-002,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988478+00:00
zotero:H6V4IFMZ,TBL-20260216235352-003,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988485+00:00
zotero:H6V4IFMZ,TBL-20260216235352-004,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988489+00:00
zotero:H6V4IFMZ,TBL-20260216235352-005,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988492+00:00
zotero:H6V4IFMZ,TBL-20260216235352-006,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988496+00:00
zotero:H6V4IFMZ,TBL-20260216235352-007,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988499+00:00
zotero:H6V4IFMZ,TBL-20260216235352-008,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988503+00:00
zotero:H6V4IFMZ,TBL-20260216235353-009,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988507+00:00
zotero:H6V4IFMZ,TBL-20260216235353-010,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988510+00:00
zotero:H6V4IFMZ,TBL-20260216235353-011,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988514+00:00
zotero:H6V4IFMZ,TBL-20260216235353-012,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988517+00:00
zotero:H6V4IFMZ,TBL-20260216235353-013,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988520+00:00
zotero:H6V4IFMZ,TBL-20260216235353-014,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988527+00:00
zotero:H6V4IFMZ,TBL-20260216235353-019,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988542+00:00
zotero:H6V4IFMZ,TBL-20260216235353-020,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988546+00:00
zotero:H6V4IFMZ,TBL-20260216235353-022,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988551+00:00
zotero:H6V4IFMZ,TBL-20260216235353-025,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988559+00:00
zotero:H6V4IFMZ,TBL-20260216235353-028,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988567+00:00
zotero:H6V4IFMZ,TBL-20260216235353-029,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988571+00:00
zotero:H6V4IFMZ,TBL-20260216235354-030,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988575+00:00
zotero:H6V4IFMZ,TBL-20260216235354-031,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988579+00:00
zotero:H6V4IFMZ,TBL-20260216235354-032,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988582+00:00
zotero:MRZL6AGQ,TBL-20260216235402-001,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988586+00:00
zotero:Q5YDAT65,TBL-20260216235434-003,queued_table_remake,high_low_info_or_table_suspect_rate,14,5,6,"translation_status:inferred:9,source_row_low_information:6,low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5,outcome_unresolved:1",2026-02-16T23:35:35.988656+00:00
zotero:Q5YDAT65,TBL-20260216235434-004,queued_table_remake,high_low_info_or_table_suspect_rate,3,2,3,"source_row_low_information:3,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,statement_low_information:1,translation_status:inferred:1",2026-02-16T23:35:35.988660+00:00
zotero:Q5YDAT65,TBL-20260216235434-005,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988664+00:00
zotero:Q5YDAT65,TBL-20260216235434-008,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988671+00:00
zotero:Q5YDAT65,TBL-20260216235434-009,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988674+00:00
zotero:Q5YDAT65,TBL-20260216235434-015,queued_table_remake,high_low_info_or_table_suspect_rate,23,18,18,"source_row_low_information:18,low_statement_source_overlap:18,effect_unknown:18,translation_status:untranslatable_noise:18,outcome_unresolved:12,translation_status:inferred:5",2026-02-16T23:35:35.988690+00:00
zotero:SUUECVYU,TBL-20260216235458-004,queued_table_remake,high_low_info_or_table_suspect_rate,3,3,3,"source_row_low_information:3,low_statement_source_overlap:3,outcome_unresolved:3,effect_unknown:3,translation_status:untranslatable_noise:3",2026-02-16T23:35:35.988702+00:00
zotero:TVRKWFKJ,TBL-20260216203630-001,queued_table_remake,high_low_info_or_table_suspect_rate,5,0,5,"source_row_low_information:5,low_statement_source_overlap:5,translation_status:noncausal:5",2026-02-16T23:35:35.982906+00:00
