paper_id,source_table_id,source_table_row,claim_id,claim_type,row_status,reasons,source_informative,statement_informative,overlap_ratio,env_resolved,out_resolved,effect_known,translation_status,translation_confidence,translation_warnings,needs_verification,quality_flag,statement,source_quote
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-026,14,doi:10.3389/fpsyg.2017.01454-TBL-C205,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"The Roman Forum (figure 9) was the central hub of political,: and belonging among the Roman populace. The Forum was laid","The Roman Forum (figure 9) was the central hub of political,: and belonging among the Roman populace. The Forum was laid"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-026,15,doi:10.3389/fpsyg.2017.01454-TBL-C206,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"The Roman Forum (figure 9) was the central hub of political,: out along a monumental axis, with important buildings and","The Roman Forum (figure 9) was the central hub of political,: out along a monumental axis, with important buildings and"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-026,16,doi:10.3389/fpsyg.2017.01454-TBL-C207,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"The Roman Forum (figure 9) was the central hub of political,: monuments aligned to create a sense of visual harmony and","The Roman Forum (figure 9) was the central hub of political,: monuments aligned to create a sense of visual harmony and"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-026,17,doi:10.3389/fpsyg.2017.01454-TBL-C208,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"The Roman Forum (figure 9) was the central hub of political,: order. This axial arrangement would have imparted a sense of","The Roman Forum (figure 9) was the central hub of political,: order. This axial arrangement would have imparted a sense of"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-026,18,doi:10.3389/fpsyg.2017.01454-TBL-C209,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"The Roman Forum (figure 9) was the central hub of political,: direction and purpose to visitors, guiding their movement","The Roman Forum (figure 9) was the central hub of political,: direction and purpose to visitors, guiding their movement"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-026,19,doi:10.3389/fpsyg.2017.01454-TBL-C210,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"The Roman Forum (figure 9) was the central hub of political,: through the space and enhancing their emotional experience","The Roman Forum (figure 9) was the central hub of political,: through the space and enhancing their emotional experience"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-026,20,doi:10.3389/fpsyg.2017.01454-TBL-C211,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"The Roman Forum (figure 9) was the central hub of political,: (Cartwright 2018).","The Roman Forum (figure 9) was the central hub of political,: (Cartwright 2018)."
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-027,0,doi:10.3389/fpsyg.2017.01454-TBL-C212,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,Studying how architecture affects our thoughts and feelings has: been a key focus for researchers over time. By understanding,Studying how architecture affects our thoughts and feelings has: been a key focus for researchers over time. By understanding
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-027,1,doi:10.3389/fpsyg.2017.01454-TBL-C213,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,"Studying how architecture affects our thoughts and feelings has: these basic principles, we can better grasp how neuroscience is","Studying how architecture affects our thoughts and feelings has: these basic principles, we can better grasp how neuroscience is"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-027,2,doi:10.3389/fpsyg.2017.01454-TBL-C214,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,Studying how architecture affects our thoughts and feelings has: applied in architecture today. This section outlines three main,Studying how architecture affects our thoughts and feelings has: applied in architecture today. This section outlines three main
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-027,3,doi:10.3389/fpsyg.2017.01454-TBL-C215,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,Studying how architecture affects our thoughts and feelings has: approaches:,Studying how architecture affects our thoughts and feelings has: approaches:
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-028,0,doi:10.3389/fpsyg.2017.01454-TBL-C216,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,These approaches are all connected and help us understand: architecture's influence on our emotions and cognition.,These approaches are all connected and help us understand: architecture's influence on our emotions and cognition.
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-028,1,doi:10.3389/fpsyg.2017.01454-TBL-C217,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"These approaches are all connected and help us understand: (Higuera-Trujillo, Llinares, and Macagno 2021,8)","These approaches are all connected and help us understand: (Higuera-Trujillo, Llinares, and Macagno 2021,8)"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-029,0,doi:10.3389/fpsyg.2017.01454-TBL-C218,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"A. GEOMETRIC APPROACH: Throughout history, architects have looked at how the human","A. GEOMETRIC APPROACH: Throughout history, architects have looked at how the human"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-029,1,doi:10.3389/fpsyg.2017.01454-TBL-C219,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,A. GEOMETRIC APPROACH: body and architecture relate to each other in two main ways:,A. GEOMETRIC APPROACH: body and architecture relate to each other in two main ways:
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-029,2,doi:10.3389/fpsyg.2017.01454-TBL-C220,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"A. GEOMETRIC APPROACH: theomorphism and anthropomorphism. Theomorphism, seen in","A. GEOMETRIC APPROACH: theomorphism and anthropomorphism. Theomorphism, seen in"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-029,3,doi:10.3389/fpsyg.2017.01454-TBL-C221,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"A. GEOMETRIC APPROACH: ancient Greek buildings like the Parthenon, uses geometric","A. GEOMETRIC APPROACH: ancient Greek buildings like the Parthenon, uses geometric"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-029,4,doi:10.3389/fpsyg.2017.01454-TBL-C222,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,"A. GEOMETRIC APPROACH: proportions to create emotional effects. Similarly, later","A. GEOMETRIC APPROACH: proportions to create emotional effects. Similarly, later"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-029,5,doi:10.3389/fpsyg.2017.01454-TBL-C223,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,A. GEOMETRIC APPROACH: architects like Palladio and Le Corbusier used mathematical,A. GEOMETRIC APPROACH: architects like Palladio and Le Corbusier used mathematical
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-029,6,doi:10.3389/fpsyg.2017.01454-TBL-C224,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"A. GEOMETRIC APPROACH: rules to achieve similar effects. Anthropomorphism, seen in","A. GEOMETRIC APPROACH: rules to achieve similar effects. Anthropomorphism, seen in"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-029,7,doi:10.3389/fpsyg.2017.01454-TBL-C225,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,A. GEOMETRIC APPROACH: ancient Roman temples and later in the Renaissance and,A. GEOMETRIC APPROACH: ancient Roman temples and later in the Renaissance and
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-029,8,doi:10.3389/fpsyg.2017.01454-TBL-C226,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"A. GEOMETRIC APPROACH: Baroque periods, uses human body symmetry in building","A. GEOMETRIC APPROACH: Baroque periods, uses human body symmetry in building"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-029,9,doi:10.3389/fpsyg.2017.01454-TBL-C227,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"A. GEOMETRIC APPROACH: design. Both approaches have been combined over time, with","A. GEOMETRIC APPROACH: design. Both approaches have been combined over time, with"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-029,10,doi:10.3389/fpsyg.2017.01454-TBL-C228,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,A. GEOMETRIC APPROACH: architects like Alberti trying to make spaces feel more human,A. GEOMETRIC APPROACH: architects like Alberti trying to make spaces feel more human
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-031,0,doi:10.3389/fpsyg.2017.01454-TBL-C230,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"using geometric principles. This idea continued with: Rationalism, which focused on practical architecture for","using geometric principles. This idea continued with: Rationalism, which focused on practical architecture for"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-031,1,doi:10.3389/fpsyg.2017.01454-TBL-C231,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"using geometric principles. This idea continued with: everyday needs, seen in the works of Klimt, Bataille, Zevi,","using geometric principles. This idea continued with: everyday needs, seen in the works of Klimt, Bataille, Zevi,"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-031,2,doi:10.3389/fpsyg.2017.01454-TBL-C232,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"using geometric principles. This idea continued with: Smithson, Niemeyer, and Mollino. (Higuera-Trujillo, Llinares,","using geometric principles. This idea continued with: Smithson, Niemeyer, and Mollino. (Higuera-Trujillo, Llinares,"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-031,3,doi:10.3389/fpsyg.2017.01454-TBL-C233,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"using geometric principles. This idea continued with: and Macagno 2021, 9)","using geometric principles. This idea continued with: and Macagno 2021, 9)"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-032,0,doi:10.3389/fpsyg.2017.01454-TBL-C234,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"Ultimately, neuroarchitecture seeks to optimize the user: experience by designing spaces that support cognitive function,","Ultimately, neuroarchitecture seeks to optimize the user: experience by designing spaces that support cognitive function,"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-032,1,doi:10.3389/fpsyg.2017.01454-TBL-C235,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"Ultimately, neuroarchitecture seeks to optimize the user: emotional well-being, and overall quality of life. By","Ultimately, neuroarchitecture seeks to optimize the user: emotional well-being, and overall quality of life. By"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-032,2,doi:10.3389/fpsyg.2017.01454-TBL-C236,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Ultimately, neuroarchitecture seeks to optimize the user: understanding the neural mechanisms underlying human","Ultimately, neuroarchitecture seeks to optimize the user: understanding the neural mechanisms underlying human"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-032,3,doi:10.3389/fpsyg.2017.01454-TBL-C237,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Ultimately, neuroarchitecture seeks to optimize the user: perception and behavior, architects can create environments","Ultimately, neuroarchitecture seeks to optimize the user: perception and behavior, architects can create environments"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-032,4,doi:10.3389/fpsyg.2017.01454-TBL-C238,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Ultimately, neuroarchitecture seeks to optimize the user: that resonate with users on a neurobiological level, fostering","Ultimately, neuroarchitecture seeks to optimize the user: that resonate with users on a neurobiological level, fostering"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-032,5,doi:10.3389/fpsyg.2017.01454-TBL-C239,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred,"Ultimately, neuroarchitecture seeks to optimize the user: comfort, engagement, and a sense of belonging. (Higuera-","Ultimately, neuroarchitecture seeks to optimize the user: comfort, engagement, and a sense of belonging. (Higuera-"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-032,6,doi:10.3389/fpsyg.2017.01454-TBL-C240,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Ultimately, neuroarchitecture seeks to optimize the user: Trujillo, Llinares, and Macagno 2021, 10)","Ultimately, neuroarchitecture seeks to optimize the user: Trujillo, Llinares, and Macagno 2021, 10)"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,0,doi:10.3389/fpsyg.2017.01454-TBL-C241,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Many of these geometric ideas still appear today. Some, like the: nine-square pattern and the golden section, have been proven to","Many of these geometric ideas still appear today. Some, like the: nine-square pattern and the golden section, have been proven to"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,1,doi:10.3389/fpsyg.2017.01454-TBL-C242,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Many of these geometric ideas still appear today. Some, like the: be aesthetically pleasing through experiments, even using","Many of these geometric ideas still appear today. Some, like the: be aesthetically pleasing through experiments, even using"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,2,doi:10.3389/fpsyg.2017.01454-TBL-C243,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Many of these geometric ideas still appear today. Some, like the: virtual reality and neuroscience. New methods are also being","Many of these geometric ideas still appear today. Some, like the: virtual reality and neuroscience. New methods are also being"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,3,doi:10.3389/fpsyg.2017.01454-TBL-C244,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Many of these geometric ideas still appear today. Some, like the: developed to quantify geometric properties and understand how","Many of these geometric ideas still appear today. Some, like the: developed to quantify geometric properties and understand how"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,4,doi:10.3389/fpsyg.2017.01454-TBL-C245,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"Many of these geometric ideas still appear today. Some, like the: they affect emotions. For example, isovist analysis looks at how","Many of these geometric ideas still appear today. Some, like the: they affect emotions. For example, isovist analysis looks at how"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,5,doi:10.3389/fpsyg.2017.01454-TBL-C246,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Many of these geometric ideas still appear today. Some, like the: much space you can see from a certain point, while artificial","Many of these geometric ideas still appear today. Some, like the: much space you can see from a certain point, while artificial"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,6,doi:10.3389/fpsyg.2017.01454-TBL-C247,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Many of these geometric ideas still appear today. Some, like the: intelligence helps categorize architectural features. There's also","Many of these geometric ideas still appear today. Some, like the: intelligence helps categorize architectural features. There's also"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,7,doi:10.3389/fpsyg.2017.01454-TBL-C248,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Many of these geometric ideas still appear today. Some, like the: mathematical-geometric analysis of architectural images,","Many of these geometric ideas still appear today. Some, like the: mathematical-geometric analysis of architectural images,"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,8,doi:10.3389/fpsyg.2017.01454-TBL-C249,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Many of these geometric ideas still appear today. Some, like the: measuring things like edge density, fractal dimension, entropy,","Many of these geometric ideas still appear today. Some, like the: measuring things like edge density, fractal dimension, entropy,"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,9,doi:10.3389/fpsyg.2017.01454-TBL-C250,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Many of these geometric ideas still appear today. Some, like the: and color metrics. So, the geometric approach to architecture is","Many of these geometric ideas still appear today. Some, like the: and color metrics. So, the geometric approach to architecture is"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,10,doi:10.3389/fpsyg.2017.01454-TBL-C251,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Many of these geometric ideas still appear today. Some, like the: still going strong. (Higuera-Trujillo, Llinares, and Macagno","Many of these geometric ideas still appear today. Some, like the: still going strong. (Higuera-Trujillo, Llinares, and Macagno"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-033,11,doi:10.3389/fpsyg.2017.01454-TBL-C252,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"Many of these geometric ideas still appear today. Some, like the: 2021, 10).","Many of these geometric ideas still appear today. Some, like the: 2021, 10)."
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-034,0,doi:10.3389/fpsyg.2017.01454-TBL-C253,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"Principles: Balance; Trend: When a design looks even and stable, it helps us feel calm and satisfied.","Principles: Balance; Trend: When a design looks even and stable, it helps us feel calm and satisfied."
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-034,1,doi:10.3389/fpsyg.2017.01454-TBL-C254,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,Principles: Harmony; Trend: Designs that look consistent and put- together are easier for our brains to understand.,Principles: Harmony; Trend: Designs that look consistent and put- together are easier for our brains to understand.
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-034,2,doi:10.3389/fpsyg.2017.01454-TBL-C255,finding,verified_strong,translation_status:exact,true,true,1.0000,true,true,true,exact,0.95,,false,ok,"Principles: Contrast; Trend: When things stand out in a design, like bright colors or big letters, our brains pay attention.","Principles: Contrast; Trend: When things stand out in a design, like bright colors or big letters, our brains pay attention."
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-034,3,doi:10.3389/fpsyg.2017.01454-TBL-C256,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,Principles: Emphasize; Trend: Designs that highlight important parts help our brains focus on what's most important.,Principles: Emphasize; Trend: Designs that highlight important parts help our brains focus on what's most important.
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-034,4,doi:10.3389/fpsyg.2017.01454-TBL-C257,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Principles: Proportion; Trend: When things in a design look the right size compared to each other, it's easier for our brains to understand their relationship.","Principles: Proportion; Trend: When things in a design look the right size compared to each other, it's easier for our brains to understand their relationship."
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-034,5,doi:10.3389/fpsyg.2017.01454-TBL-C258,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Principles: Hierarchy; Trend: Clear order in a design helps our brains know what to look at first, second, and so on.","Principles: Hierarchy; Trend: Clear order in a design helps our brains know what to look at first, second, and so on."
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-034,6,doi:10.3389/fpsyg.2017.01454-TBL-C259,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,Principles: Rhythm; Trend: Patterns and repeating elements in a design make it easier for our brains to follow along.,Principles: Rhythm; Trend: Patterns and repeating elements in a design make it easier for our brains to follow along.
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-034,7,doi:10.3389/fpsyg.2017.01454-TBL-C260,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"Principles: Movement; Trend: When parts of a design move or point in a certain direction, it catches our attention and keeps us engaged.","Principles: Movement; Trend: When parts of a design move or point in a certain direction, it catches our attention and keeps us engaged."
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-034,8,doi:10.3389/fpsyg.2017.01454-TBL-C261,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,Principles: Proximity; Trend: Grouping similar things together in a design helps our brains see how they're connected.,Principles: Proximity; Trend: Grouping similar things together in a design helps our brains see how they're connected.
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-035,0,doi:10.3389/fpsyg.2017.01454-TBL-C262,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"When a design looks even and stable, it: helps us feel calm and satisfied.","When a design looks even and stable, it: helps us feel calm and satisfied."
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-036,0,doi:10.3389/fpsyg.2017.01454-TBL-C263,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,Designs that look consistent and put-: together are easier for our brains to,Designs that look consistent and put-: together are easier for our brains to
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-037,0,doi:10.3389/fpsyg.2017.01454-TBL-C264,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"B. HOW WE EXPERIENCE SPACES: In neuroarchitecture, the experience of a space is analyzed","B. HOW WE EXPERIENCE SPACES: In neuroarchitecture, the experience of a space is analyzed"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-037,1,doi:10.3389/fpsyg.2017.01454-TBL-C265,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"B. HOW WE EXPERIENCE SPACES: through the perspective of neuroscience, which delves into how","B. HOW WE EXPERIENCE SPACES: through the perspective of neuroscience, which delves into how"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-037,2,doi:10.3389/fpsyg.2017.01454-TBL-C266,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,B. HOW WE EXPERIENCE SPACES: the brain processes sensory input and perceives the,B. HOW WE EXPERIENCE SPACES: the brain processes sensory input and perceives the
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-037,3,doi:10.3389/fpsyg.2017.01454-TBL-C267,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,B. HOW WE EXPERIENCE SPACES: environment. Our interaction with a space begins with sensory,B. HOW WE EXPERIENCE SPACES: environment. Our interaction with a space begins with sensory
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-037,4,doi:10.3389/fpsyg.2017.01454-TBL-C268,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"B. HOW WE EXPERIENCE SPACES: perception, as our brains interpret information from sight,","B. HOW WE EXPERIENCE SPACES: perception, as our brains interpret information from sight,"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-037,5,doi:10.3389/fpsyg.2017.01454-TBL-C269,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"B. HOW WE EXPERIENCE SPACES: sound, touch, smell, and taste. Neuroarchitecture considers how","B. HOW WE EXPERIENCE SPACES: sound, touch, smell, and taste. Neuroarchitecture considers how"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-037,6,doi:10.3389/fpsyg.2017.01454-TBL-C270,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"B. HOW WE EXPERIENCE SPACES: architectural elements such as lighting, color, texture, acoustics,","B. HOW WE EXPERIENCE SPACES: architectural elements such as lighting, color, texture, acoustics,"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-037,7,doi:10.3389/fpsyg.2017.01454-TBL-C271,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,B. HOW WE EXPERIENCE SPACES: and fragrance influence our sensory experience and evoke,B. HOW WE EXPERIENCE SPACES: and fragrance influence our sensory experience and evoke
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-037,8,doi:10.3389/fpsyg.2017.01454-TBL-C272,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,B. HOW WE EXPERIENCE SPACES: emotional responses.,B. HOW WE EXPERIENCE SPACES: emotional responses.
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-038,0,doi:10.3389/fpsyg.2017.01454-TBL-C273,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved|outcome_unresolved,"When things stand out in a design, like brig: colors or big letters, our brains pay","When things stand out in a design, like brig: colors or big letters, our brains pay"
doi:10.3389/fpsyg.2017.01454,TBL-20260216233916-038,1,doi:10.3389/fpsyg.2017.01454-TBL-C274,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|environment_unresolved,"When things stand out in a design, like brig: attention.","When things stand out in a design, like brig: attention."
