paper_id,claim_id,claim_type,node_id,statement,ae_confidence,node_type,article_type_family,template_version,environment_variable,outcome_variable,environment_candidates,outcome_candidates,environment_canonical_id,outcome_canonical_id,environment_resolution_confidence,outcome_resolution_confidence,environment_resolution_match_type,outcome_resolution_match_type,environment_node_id,outcome_node_id,effect_direction,edge_id,edge_type,source_node_id,target_node_id,weight,evidence_basis,needs_verification,justification,relation_type_hint,relation_strength_hint,relation_provenance_hint,argument_relation_type,causal_level,argument_scheme,theory_name,target_paper_id,citation_text,citation_doi,citation_context,citation_match_confidence,citation_match_type,source_section,source_page_start,source_page_end,source_quote,source_quote_hash,source_table_id,source_table_row,quality_flag,source,evidence_level,provenance_tier,requires_pdf_confirmation,source_zone,extraction_difficulty,processed_at,article_type_needs_review
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:a61dcccc3e,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:a61dcccc3e,"Such painters tried to assimilate Western modes of artistic Burchhardt, J.",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:a61dcccc3e,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,"Such painters tried to assimilate Western modes of artistic Burchhardt, J.",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,15,15,"Such painters tried to assimilate Western modes of artistic Burchhardt, J.",a61dcccc3ec2408c,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.007418+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:370f965c17,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:370f965c17,"The Japanese Ukiyo-e arts significantly influenced 19th-century National Academy of Sciences of the United States of America,",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:370f965c17,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,"The Japanese Ukiyo-e arts significantly influenced 19th-century National Academy of Sciences of the United States of America,",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,15,15,"The Japanese Ukiyo-e arts significantly influenced 19th-century National Academy of Sciences of the United States of America,",370f965c17e0712c,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.007543+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:4d531de034,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:4d531de034,"European artists, especially impressionists such as Manet, Degas, and 102,12629-12633.",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:4d531de034,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,"European artists, especially impressionists such as Manet, Degas, and 102,12629-12633.",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,15,15,"European artists, especially impressionists such as Manet, Degas, and 102,12629-12633.",4d531de034a81368,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.007587+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:937152cf74,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:937152cf74,"van Gogh who strove to rid art of academic rules and the clichés of Cohen, D., & Gunz, A. (2002).",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:937152cf74,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,"van Gogh who strove to rid art of academic rules and the clichés of Cohen, D., & Gunz, A. (2002).",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,15,15,"van Gogh who strove to rid art of academic rules and the clichés of Cohen, D., & Gunz, A. (2002).",937152cf745ba164,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.007639+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:df092ddbf2,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:df092ddbf2,ing this period did not strongly appreciate Ukiyo-e art.,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:df092ddbf2,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,ing this period did not strongly appreciate Ukiyo-e art.,explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,15,15,ing this period did not strongly appreciate Ukiyo-e art.,df092ddbf2b75610,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.007703+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:xref:eefb10d2d6:gombrich_1966,inter_article_relation,disc:doi:10.1177/0146167208320555:xref:eefb10d2d6:gombrich_1966,"could be picked up cheaply in tea-shops” (Gombrich, 1966, p.",0.45,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:xref:eefb10d2d6:gombrich_1966,ATTRIBUTES_FINDING,node:doi:10.1177/0146167208320555:unknown,citation:gombrich_1966,0.45,reviewer_interpretation,true,"could be picked up cheaply in tea-shops” (Gombrich, 1966, p.",explains,0.35,,mentions,association,argument_from_expert_opinion,,,"Gombrich, 1966",,,0.0,unresolved,introduction,15,15,"could be picked up cheaply in tea-shops” (Gombrich, 1966, p.",eefb10d2d60004b8,,,needs_citation_resolution|needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.007829+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:e6e8f33b41,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:e6e8f33b41,because various artists who were not satisfied with the traditional the structure of personal experience: Insider and outsider phe-,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:e6e8f33b41,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,because various artists who were not satisfied with the traditional the structure of personal experience: Insider and outsider phe-,explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,15,15,because various artists who were not satisfied with the traditional the structure of personal experience: Insider and outsider phe-,e6e8f33b41f94c2c,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.007934+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:88c5378dbb,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:88c5378dbb,"istics influenced East Asian arts, and East Asian stylistics influenced San Diego, CA: Elsevier.",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:88c5378dbb,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,"istics influenced East Asian arts, and East Asian stylistics influenced San Diego, CA: Elsevier.",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,15,15,"istics influenced East Asian arts, and East Asian stylistics influenced San Diego, CA: Elsevier.",88c5378dbbb4c4d0,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.008018+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:3b6d1e2ed9,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:3b6d1e2ed9,"was measured; (c) if a protuberance in the horizon area (e.g., render- Japanese art 1639-1853.",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:3b6d1e2ed9,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,"was measured; (c) if a protuberance in the horizon area (e.g., render- Japanese art 1639-1853.",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,15,15,"was measured; (c) if a protuberance in the horizon area (e.g., render- Japanese art 1639-1853.",3b6d1e2ed929dc39,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.008203+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:e473817be9,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:e473817be9,ings of mountains or hills) obscured the identification of either a flat Meadow Brook Art Gallery.,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:e473817be9,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,ings of mountains or hills) obscured the identification of either a flat Meadow Brook Art Gallery.,explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,15,15,ings of mountains or hills) obscured the identification of either a flat Meadow Brook Art Gallery.,e473817be9ab1103,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.008249+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:b57ea2135b,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:b57ea2135b,"zonless field occupied the entire space within the frame, the top part Gombrich, E.",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:b57ea2135b,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,"zonless field occupied the entire space within the frame, the top part Gombrich, E.",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,15,15,"zonless field occupied the entire space within the frame, the top part Gombrich, E.",b57ea2135be38d62,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.008345+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:2fe1c103f8,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:2fe1c103f8,"Art and illusion: A study in the psychology Masuda, T., Wang, H., & Ito, K. (February, 2008).",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:2fe1c103f8,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,"Art and illusion: A study in the psychology Masuda, T., Wang, H., & Ito, K. (February, 2008).",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,16,16,"Art and illusion: A study in the psychology Masuda, T., Wang, H., & Ito, K. (February, 2008).",2fe1c103f80c7230,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.008434+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:xref:2fe1c103f8:february_2008,inter_article_relation,disc:doi:10.1177/0146167208320555:xref:2fe1c103f8:february_2008,"Art and illusion: A study in the psychology Masuda, T., Wang, H., & Ito, K. (February, 2008).",0.45,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:xref:2fe1c103f8:february_2008,ATTRIBUTES_FINDING,node:doi:10.1177/0146167208320555:unknown,citation:february_2008,0.45,reviewer_interpretation,true,"Art and illusion: A study in the psychology Masuda, T., Wang, H., & Ito, K. (February, 2008).",explains,0.35,,mentions,association,argument_from_expert_opinion,,,"February, 2008)",,,0.0,unresolved,introduction,16,16,"Art and illusion: A study in the psychology Masuda, T., Wang, H., & Ito, K. (February, 2008).",2fe1c103f80c7230,,,needs_citation_resolution|needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.008731+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:xref:d282ee1a5b:published_1961,inter_article_relation,disc:doi:10.1177/0146167208320555:xref:d282ee1a5b:published_1961,"University Press. (Original work published 1961) Comparing complexity of designs among Canadian, American,",0.45,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:xref:d282ee1a5b:published_1961,ATTRIBUTES_FINDING,node:doi:10.1177/0146167208320555:unknown,citation:published_1961,0.45,reviewer_interpretation,true,"University Press. (Original work published 1961) Comparing complexity of designs among Canadian, American,",explains,0.35,,mentions,association,argument_from_expert_opinion,,,published 1961),,,0.0,unresolved,introduction,16,16,"University Press. (Original work published 1961) Comparing complexity of designs among Canadian, American,",d282ee1a5b1f6757,,,needs_citation_resolution|needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.008817+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:1d9440b165,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:1d9440b165,Dutch art Westerners think differently . . . and why.New York: Free Press.,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:1d9440b165,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,Dutch art Westerners think differently . . . and why.New York: Free Press.,explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,16,16,Dutch art Westerners think differently . . . and why.New York: Free Press.,1d9440b1651f3238,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.008999+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:e1751dc941,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:e1751dc941,"of the 17th century: Paintings, sculpture, and decorative art at the Nisbett, R.",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:e1751dc941,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,"of the 17th century: Paintings, sculpture, and decorative art at the Nisbett, R.",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,16,16,"of the 17th century: Paintings, sculpture, and decorative art at the Nisbett, R.",e1751dc941edb25b,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.009040+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:6bacddb812,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:6bacddb812,art.New York: Cambridge University Press.,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:6bacddb812,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,art.New York: Cambridge University Press.,explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,16,16,art.New York: Cambridge University Press.,6bacddb81229a6bd,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.009148+00:00,
doi:10.1177/0146167208320555,disc:doi:10.1177/0146167208320555:theory:ART:4eda473dd4,theory_link,disc:doi:10.1177/0146167208320555:theory:ART:4eda473dd4,Meaning in the visual arts: Paper in and on art,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.1177/0146167208320555:theory:ART:4eda473dd4,COHERENCE_SUPPORT,node:doi:10.1177/0146167208320555:unknown,theory:art,0.4,implicit_connection,true,Meaning in the visual arts: Paper in and on art,explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,16,16,Meaning in the visual arts: Paper in and on art,4eda473dd4c501ce,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:56:29.009201+00:00,
doi:10.3390/f13122073,doi:10.3390/f13122073-TBL-C001,finding,doi:10.3390/f13122073-TBL-C001,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/366014833
Wooden Indoor Environments’ Restorativeness
Article in Forests · December 2022
DOI: 10.3390/f13122073
CITATIONS READS
0 88
4 authors, including:
M. Luisa Demattè Michela Zanetti
University of Padova University of Padova
28 PUBLICATIONS 1,547 CITATIONS 61 PUBLICATIONS 1,331 CITATIONS
SEE PROFILE SEE PROFILE
Tiziana Urso
University of Padova
67 PUBLICATIONS 170 CITATIONS
SEE PROFILE: All content following this page was uploaded by Michela Zanetti on 05 December 2022.
The user has requested enhancement of the downloaded file.",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,see discussions stats,see discussions stats,['see discussions stats'],['see discussions stats'],UNRESOLVED:environment:see_discussions_stats,UNRESOLVED:outcome:see_discussions_stats,0.0,0.0,unresolved,unresolved,env.unresolved.see_discussions_stats,out.unresolved.see_discussions_stats,positive,edge:doi:10.3390/f13122073-TBL-C001,COHERENCE_SUPPORT,env.unresolved.see_discussions_stats,out.unresolved.see_discussions_stats,0.4,explicit_statement,true,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/366014833 Wooden Indoor Environments’ Restorativeness Article in Forests · December 2022 DOI: 10.3390/f13122073 CITATIONS READS 0 88 4 authors, including: M. Luisa Demattè Michela Zanetti University of Padova U",explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,1,1,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/366014833 Wooden Indoor Environments’ Restorativeness Article in Forests · December 2022 DOI: 10.3390/f13122073 CITATIONS READS 0 88 4 authors, including: M. Luisa Demattè Michela Zanetti University of Padova U",9c36cbe9654a11c1,TBL-20260215005906-001,0,needs_article_type_verification,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-14T23:59:08.406537+00:00,true
doi:10.3390/f13122073,disc:doi:10.3390/f13122073:theory:biophilia:da7dd34ae0,theory_link,disc:doi:10.3390/f13122073:theory:biophilia:da7dd34ae0,Publisher’sNote:MDPIstaysneutral ofbiophiliaofpeopleinvolvedintheexperiments.,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.3390/f13122073:theory:biophilia:da7dd34ae0,COHERENCE_SUPPORT,node:doi:10.3390/f13122073:unknown,theory:biophilia,0.4,implicit_connection,true,Publisher’sNote:MDPIstaysneutral ofbiophiliaofpeopleinvolvedintheexperiments.,explains,0.4,,cites,association,argument_from_expert_opinion,biophilia,,,,,,,introduction,2,2,Publisher’sNote:MDPIstaysneutral ofbiophiliaofpeopleinvolvedintheexperiments.,da7dd34ae0157328,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:59:10.173480+00:00,
doi:10.3390/f13122073,disc:doi:10.3390/f13122073:theory:ART:963eb8d023,theory_link,disc:doi:10.3390/f13122073:theory:ART:963eb8d023,"studies,includingthelownumberofsurveyparticipants,poorrepresentationofpopulation",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.3390/f13122073:theory:ART:963eb8d023,COHERENCE_SUPPORT,node:doi:10.3390/f13122073:unknown,theory:art,0.4,implicit_connection,true,"studies,includingthelownumberofsurveyparticipants,poorrepresentationofpopulation",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,2,2,"studies,includingthelownumberofsurveyparticipants,poorrepresentationofpopulation",963eb8d023d2dc32,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:59:10.173595+00:00,
doi:10.3390/f13122073,disc:doi:10.3390/f13122073:theory:biophilia:987c89a083,theory_link,disc:doi:10.3390/f13122073:theory:biophilia:987c89a083,"creativecommons.org/licenses/by/ encedbypeopleinthepresenceofwoodmaterialcanbeexplainedwith“biophilia”[18],or",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.3390/f13122073:theory:biophilia:987c89a083,COHERENCE_SUPPORT,node:doi:10.3390/f13122073:unknown,theory:biophilia,0.4,implicit_connection,true,"creativecommons.org/licenses/by/ encedbypeopleinthepresenceofwoodmaterialcanbeexplainedwith“biophilia”[18],or",explains,0.4,,cites,association,argument_from_expert_opinion,biophilia,,,,,,,introduction,2,2,"creativecommons.org/licenses/by/ encedbypeopleinthepresenceofwoodmaterialcanbeexplainedwith“biophilia”[18],or",987c89a083a2d102,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:59:10.173703+00:00,
doi:10.3390/f13122073,disc:doi:10.3390/f13122073:xref:130a15bf62:10.3390_f13122073,inter_article_relation,disc:doi:10.3390/f13122073:xref:130a15bf62:10.3390_f13122073,"Forests2022,13,2073.https://doi.org/10.3390/f13122073 https://www.mdpi.com/journal/forests",0.45,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.3390/f13122073:xref:130a15bf62:10.3390_f13122073,ATTRIBUTES_FINDING,node:doi:10.3390/f13122073:unknown,node:doi:10.3390/f13122073,0.45,reviewer_interpretation,true,"Forests2022,13,2073.https://doi.org/10.3390/f13122073 https://www.mdpi.com/journal/forests",explains,0.35,,mentions,association,argument_from_expert_opinion,,doi:10.3390/f13122073,10.3390/f13122073,10.3390/f13122073,,1.0,doi_exact,introduction,2,2,"Forests2022,13,2073.https://doi.org/10.3390/f13122073 https://www.mdpi.com/journal/forests",130a15bf627c3998,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:59:10.182357+00:00,
doi:10.3390/f13122073,disc:doi:10.3390/f13122073:xref:130a15bf62:forests2022,inter_article_relation,disc:doi:10.3390/f13122073:xref:130a15bf62:forests2022,"Forests2022,13,2073.https://doi.org/10.3390/f13122073 https://www.mdpi.com/journal/forests",0.45,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.3390/f13122073:xref:130a15bf62:forests2022,ATTRIBUTES_FINDING,node:doi:10.3390/f13122073:unknown,citation:forests2022,0.45,reviewer_interpretation,true,"Forests2022,13,2073.https://doi.org/10.3390/f13122073 https://www.mdpi.com/journal/forests",explains,0.35,,mentions,association,argument_from_expert_opinion,,,Forests2022,,,0.0,unresolved,introduction,2,2,"Forests2022,13,2073.https://doi.org/10.3390/f13122073 https://www.mdpi.com/journal/forests",130a15bf627c3998,,,needs_citation_resolution|needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:59:10.183489+00:00,
doi:10.3390/f13122073,disc:doi:10.3390/f13122073:theory:ART:0b459c4674,theory_link,disc:doi:10.3390/f13122073:theory:ART:0b459c4674,actiononhumanbeings’attention(TheAttentionRestorationTheory—ART)[19].,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.3390/f13122073:theory:ART:0b459c4674,COHERENCE_SUPPORT,node:doi:10.3390/f13122073:unknown,theory:art,0.4,implicit_connection,true,actiononhumanbeings’attention(TheAttentionRestorationTheory—ART)[19].,explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,3,3,actiononhumanbeings’attention(TheAttentionRestorationTheory—ART)[19].,0b459c467435f89a,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:59:10.183554+00:00,
doi:10.3390/f13122073,disc:doi:10.3390/f13122073:theory:ART:4e06b32cec,theory_link,disc:doi:10.3390/f13122073:theory:ART:4e06b32cec,"Thestartinghypothesisisthatwood,asafunctionofitsnaturalness,couldexertapositive",0.62,DERIVED_HYPOTHESIS,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.3390/f13122073:theory:ART:4e06b32cec,COHERENCE_SUPPORT,node:doi:10.3390/f13122073:unknown,theory:art,0.4,implicit_connection,true,"Thestartinghypothesisisthatwood,asafunctionofitsnaturalness,couldexertapositive",explains,0.4,,cites,association,causal_argument,ART,,,,,,,introduction,3,3,"Thestartinghypothesisisthatwood,asafunctionofitsnaturalness,couldexertapositive",4e06b32cecedd1da,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:59:10.183700+00:00,
doi:10.3390/f13122073,disc:doi:10.3390/f13122073:theory:ART:69e15c47c2,theory_link,disc:doi:10.3390/f13122073:theory:ART:69e15c47c2,"Twenty-twoparticipants(8women,14men)withameanageof34years",0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.3390/f13122073:theory:ART:69e15c47c2,COHERENCE_SUPPORT,node:doi:10.3390/f13122073:unknown,theory:art,0.4,implicit_connection,true,"Twenty-twoparticipants(8women,14men)withameanageof34years",explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,3,3,"Twenty-twoparticipants(8women,14men)withameanageof34years",69e15c47c252f676,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:59:10.183787+00:00,
doi:10.3390/f13122073,disc:doi:10.3390/f13122073:theory:ART:004e678a38,theory_link,disc:doi:10.3390/f13122073:theory:ART:004e678a38,(rangingfrom25to48yearsold)tookpartinthepilotstudy.,0.62,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_discourse_scan,,,,,,,,,,,,,,edge:disc:doi:10.3390/f13122073:theory:ART:004e678a38,COHERENCE_SUPPORT,node:doi:10.3390/f13122073:unknown,theory:art,0.4,implicit_connection,true,(rangingfrom25to48yearsold)tookpartinthepilotstudy.,explains,0.4,,cites,association,argument_from_expert_opinion,ART,,,,,,,introduction,3,3,(rangingfrom25to48yearsold)tookpartinthepilotstudy.,004e678a38cfdac2,,,needs_article_type_verification,pdf_discourse_scan,pdf_discourse_extracted,pdf_confirmed,no,introduction,moderate,2026-02-14T23:59:10.183815+00:00,
