paper_id,claim_id,claim_type,node_id,statement,ae_confidence,node_type,article_type_family,template_version,environment_variable,outcome_variable,environment_candidates,outcome_candidates,environment_candidate_scores,outcome_candidate_scores,environment_canonical_id,outcome_canonical_id,environment_resolution_confidence,outcome_resolution_confidence,environment_resolution_match_type,outcome_resolution_match_type,translation_status,translation_confidence,translation_warnings,environment_node_id,outcome_node_id,effect_direction,edge_id,edge_type,source_node_id,target_node_id,weight,evidence_basis,needs_verification,justification,relation_type_hint,relation_strength_hint,relation_provenance_hint,argument_relation_type,causal_level,argument_scheme,theory_name,target_paper_id,citation_text,citation_doi,citation_context,citation_match_confidence,citation_match_type,source_section,source_page_start,source_page_end,source_quote,source_quote_hash,source_table_id,source_table_row,quality_flag,source,evidence_level,provenance_tier,requires_pdf_confirmation,source_zone,extraction_difficulty,processed_at,article_type_needs_review
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C685,finding,doi:10.18419/opus-9385-TBL-C685,"Solar Control
Glazing: G2; Energy: 120.679; : 61.819; Energy-: 0.447",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,glazing,solar control glazing,['solar control glazing'],['solar control glazing'],"['horizontal banding:0.564', 'visible glazing:0.556', 'strong central landmark:0.545', 'bold contrasting colors:0.545', 'short ceiling:0.529']",[],env.ae.large_window_area,UNRESOLVED:outcome:solar_control_glazing,0.7778,0.0,fuzzy,unresolved,inferred,0.7778,outcome_unresolved,env.ae.large_window_area,out.unresolved.solar_control_glazing,positive,edge:doi:10.18419/opus-9385-TBL-C685,COHERENCE_SUPPORT,env.ae.large_window_area,out.unresolved.solar_control_glazing,0.4,explicit_statement,true,Solar Control Glazing: G2; Energy: 120.679; : 61.819; Energy-: 0.447,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,355,355,Solar Control Glazing: G2; Energy: 120.679; : 61.819; Energy-: 0.447,1a458994971c21c7,TBL-20260216235835-230,9,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:44.502440+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C686,finding,doi:10.18419/opus-9385-TBL-C686,"Solar Control
Glazing: G3; Energy: 119.639; : 70.659; Energy-: 0.452",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,glazing,solar control glazing,['solar control glazing'],['solar control glazing'],"['horizontal banding:0.564', 'visible glazing:0.556', 'strong central landmark:0.545', 'bold contrasting colors:0.545', 'short ceiling:0.529']",[],env.ae.large_window_area,UNRESOLVED:outcome:solar_control_glazing,0.7778,0.0,fuzzy,unresolved,inferred,0.7778,outcome_unresolved,env.ae.large_window_area,out.unresolved.solar_control_glazing,positive,edge:doi:10.18419/opus-9385-TBL-C686,COHERENCE_SUPPORT,env.ae.large_window_area,out.unresolved.solar_control_glazing,0.4,explicit_statement,true,Solar Control Glazing: G3; Energy: 119.639; : 70.659; Energy-: 0.452,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,355,355,Solar Control Glazing: G3; Energy: 119.639; : 70.659; Energy-: 0.452,333eb7051fae7287,TBL-20260216235835-230,10,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:44.654028+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C687,finding,doi:10.18419/opus-9385-TBL-C687,"External: Horizontal
Louvers; Solar Control
Glazing: G1; Energy: 112.251; : 70.438; Energy-: 0.485",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,external horizontal,external horizontal louvers,['external horizontal louvers'],['external horizontal louvers'],"['strong horizontals:0.667', 'dominant horizontal lines:0.654', 'strong horizontality:0.596', 'horizontal emphasis:0.565', 'layered horizontality:0.542']",[],env.ae.strong_horizontality,UNRESOLVED:outcome:external_horizontal_louvers,0.7568,0.0,fuzzy,unresolved,inferred,0.7568,outcome_unresolved,env.ae.strong_horizontality,out.unresolved.external_horizontal_louvers,positive,edge:doi:10.18419/opus-9385-TBL-C687,COHERENCE_SUPPORT,env.ae.strong_horizontality,out.unresolved.external_horizontal_louvers,0.4,explicit_statement,true,External: Horizontal Louvers; Solar Control Glazing: G1; Energy: 112.251; : 70.438; Energy-: 0.485,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,355,355,External: Horizontal Louvers; Solar Control Glazing: G1; Energy: 112.251; : 70.438; Energy-: 0.485,e022d4afb1364398,TBL-20260216235835-230,11,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:44.764507+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C688,finding,doi:10.18419/opus-9385-TBL-C688,"Solar Control
Glazing: G2; Energy: 108.164; : 82.905; Energy-: 0.504",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,glazing,solar control glazing,['solar control glazing'],['solar control glazing'],"['horizontal banding:0.564', 'visible glazing:0.556', 'strong central landmark:0.545', 'bold contrasting colors:0.545', 'short ceiling:0.529']",[],env.ae.large_window_area,UNRESOLVED:outcome:solar_control_glazing,0.7778,0.0,fuzzy,unresolved,inferred,0.7778,outcome_unresolved,env.ae.large_window_area,out.unresolved.solar_control_glazing,positive,edge:doi:10.18419/opus-9385-TBL-C688,COHERENCE_SUPPORT,env.ae.large_window_area,out.unresolved.solar_control_glazing,0.4,explicit_statement,true,Solar Control Glazing: G2; Energy: 108.164; : 82.905; Energy-: 0.504,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,355,355,Solar Control Glazing: G2; Energy: 108.164; : 82.905; Energy-: 0.504,72016a1101a69cc7,TBL-20260216235835-230,12,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:44.916034+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C689,finding,doi:10.18419/opus-9385-TBL-C689,"Solar Control
Glazing: G3; Energy: 107.301; : 97.554; Energy-: 0.508",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,glazing,solar control glazing,['solar control glazing'],['solar control glazing'],"['horizontal banding:0.564', 'visible glazing:0.556', 'strong central landmark:0.545', 'bold contrasting colors:0.545', 'short ceiling:0.529']",[],env.ae.large_window_area,UNRESOLVED:outcome:solar_control_glazing,0.7778,0.0,fuzzy,unresolved,inferred,0.7778,outcome_unresolved,env.ae.large_window_area,out.unresolved.solar_control_glazing,positive,edge:doi:10.18419/opus-9385-TBL-C689,COHERENCE_SUPPORT,env.ae.large_window_area,out.unresolved.solar_control_glazing,0.4,explicit_statement,true,Solar Control Glazing: G3; Energy: 107.301; : 97.554; Energy-: 0.508,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,355,355,Solar Control Glazing: G3; Energy: 107.301; : 97.554; Energy-: 0.508,bee04b5500a8d353,TBL-20260216235835-230,13,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:45.067604+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C690,finding,doi:10.18419/opus-9385-TBL-C690,"External: Vertical
Louvers; Solar Control
Glazing: G1; Energy: 146.593; : 51.245; Energy-: 0.328",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,external vertical,external vertical louvers,['external vertical louvers'],['external vertical louvers'],"['strong vertical lines:0.696', 'dominant vertical lines:0.625', 'low vertical clearance:0.596', 'high vertical lines:0.591', 'tall verticality:0.585']",[],env.ae.strong_verticality,UNRESOLVED:outcome:external_vertical_louvers,0.7273,0.0,fuzzy,unresolved,inferred,0.7273,outcome_unresolved,env.ae.strong_verticality,out.unresolved.external_vertical_louvers,positive,edge:doi:10.18419/opus-9385-TBL-C690,COHERENCE_SUPPORT,env.ae.strong_verticality,out.unresolved.external_vertical_louvers,0.4,explicit_statement,true,External: Vertical Louvers; Solar Control Glazing: G1; Energy: 146.593; : 51.245; Energy-: 0.328,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,355,355,External: Vertical Louvers; Solar Control Glazing: G1; Energy: 146.593; : 51.245; Energy-: 0.328,d6b22e2798ba3c84,TBL-20260216235835-230,14,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:45.171296+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C691,finding,doi:10.18419/opus-9385-TBL-C691,"Solar Control
Glazing: G2; Energy: 138.462; : 63.059; Energy-: 0.365",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,glazing,solar control glazing,['solar control glazing'],['solar control glazing'],"['horizontal banding:0.564', 'visible glazing:0.556', 'strong central landmark:0.545', 'bold contrasting colors:0.545', 'short ceiling:0.529']",[],env.ae.large_window_area,UNRESOLVED:outcome:solar_control_glazing,0.7778,0.0,fuzzy,unresolved,inferred,0.7778,outcome_unresolved,env.ae.large_window_area,out.unresolved.solar_control_glazing,positive,edge:doi:10.18419/opus-9385-TBL-C691,COHERENCE_SUPPORT,env.ae.large_window_area,out.unresolved.solar_control_glazing,0.4,explicit_statement,true,Solar Control Glazing: G2; Energy: 138.462; : 63.059; Energy-: 0.365,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,355,355,Solar Control Glazing: G2; Energy: 138.462; : 63.059; Energy-: 0.365,d079b5cd6f0e4158,TBL-20260216235835-230,15,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:45.323536+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C692,finding,doi:10.18419/opus-9385-TBL-C692,"Solar Control
Glazing: G3; Energy: 135.750; : 74.199; Energy-: 0.378",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,glazing,solar control glazing,['solar control glazing'],['solar control glazing'],"['horizontal banding:0.564', 'visible glazing:0.556', 'strong central landmark:0.545', 'bold contrasting colors:0.545', 'short ceiling:0.529']",[],env.ae.large_window_area,UNRESOLVED:outcome:solar_control_glazing,0.7778,0.0,fuzzy,unresolved,inferred,0.7778,outcome_unresolved,env.ae.large_window_area,out.unresolved.solar_control_glazing,positive,edge:doi:10.18419/opus-9385-TBL-C692,COHERENCE_SUPPORT,env.ae.large_window_area,out.unresolved.solar_control_glazing,0.4,explicit_statement,true,Solar Control Glazing: G3; Energy: 135.750; : 74.199; Energy-: 0.378,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,355,355,Solar Control Glazing: G3; Energy: 135.750; : 74.199; Energy-: 0.378,51b04ce33562ee6e,TBL-20260216235835-230,16,needs_article_type_verification|translation_inferred|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:45.476141+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C693,finding,doi:10.18419/opus-9385-TBL-C693,"External: Mashrabya; Solar Control
Glazing: G1; Energy: 120.303; : 98.308; Energy-: 0.449",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,external mashrabya solar,external mashrabya solar,['external mashrabya solar'],['external mashrabya solar'],[],[],UNRESOLVED:environment:external_mashrabya_solar,UNRESOLVED:outcome:external_mashrabya_solar,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.external_mashrabya_solar,out.unresolved.external_mashrabya_solar,positive,edge:doi:10.18419/opus-9385-TBL-C693,COHERENCE_SUPPORT,env.unresolved.external_mashrabya_solar,out.unresolved.external_mashrabya_solar,0.4,explicit_statement,true,External: Mashrabya; Solar Control Glazing: G1; Energy: 120.303; : 98.308; Energy-: 0.449,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,355,355,External: Mashrabya; Solar Control Glazing: G1; Energy: 120.303; : 98.308; Energy-: 0.449,97dd24747e299418,TBL-20260216235835-230,17,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:45.669187+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C696,finding,doi:10.18419/opus-9385-TBL-C696,: pter XII,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,pter xii pter,pter xii pter,['pter xii pter'],['pter xii pter'],[],[],UNRESOLVED:environment:pter_xii_pter,UNRESOLVED:outcome:pter_xii_pter,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.pter_xii_pter,out.unresolved.pter_xii_pter,positive,edge:doi:10.18419/opus-9385-TBL-C696,COHERENCE_SUPPORT,env.unresolved.pter_xii_pter,out.unresolved.pter_xii_pter,0.4,explicit_statement,true,: pter XII,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,357,357,: pter XII,86cdff0b02ce5529,TBL-20260216235835-231,0,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:45.774477+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C697,finding,doi:10.18419/opus-9385-TBL-C697,: Conclusion,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,conclusion conclusion,conclusion conclusion,['conclusion conclusion'],['conclusion conclusion'],['acoustic control:0.541'],[],UNRESOLVED:environment:conclusion_conclusion,UNRESOLVED:outcome:conclusion_conclusion,0.0,0.0,unresolved,unresolved,inferred,0.5405,environment_unresolved|outcome_unresolved,env.unresolved.conclusion_conclusion,out.unresolved.conclusion_conclusion,positive,edge:doi:10.18419/opus-9385-TBL-C697,COHERENCE_SUPPORT,env.unresolved.conclusion_conclusion,out.unresolved.conclusion_conclusion,0.4,explicit_statement,true,: Conclusion,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,357,357,: Conclusion,53e7c1068688b1a1,TBL-20260216235835-231,2,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:45.854804+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C698,finding,doi:10.18419/opus-9385-TBL-C698,: References,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,references references,references references,['references references'],['references references'],[],[],UNRESOLVED:environment:references_references,UNRESOLVED:outcome:references_references,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.references_references,out.unresolved.references_references,positive,edge:doi:10.18419/opus-9385-TBL-C698,COHERENCE_SUPPORT,env.unresolved.references_references,out.unresolved.references_references,0.4,explicit_statement,true,: References,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,373,373,: References,7e889cd0ce061e85,TBL-20260216235836-232,0,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:45.936297+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C699,finding,doi:10.18419/opus-9385-TBL-C699,: Appendix A: Main Survey,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,appendix main survey,appendix main survey,['appendix main survey'],['appendix main survey'],[],[],UNRESOLVED:environment:appendix_main_survey,UNRESOLVED:outcome:appendix_main_survey,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.appendix_main_survey,out.unresolved.appendix_main_survey,positive,edge:doi:10.18419/opus-9385-TBL-C699,COHERENCE_SUPPORT,env.unresolved.appendix_main_survey,out.unresolved.appendix_main_survey,0.4,explicit_statement,true,: Appendix A: Main Survey,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,387,387,: Appendix A: Main Survey,8e09a39a016be3fe,TBL-20260216235837-233,0,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:46.087236+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C700,finding,doi:10.18419/opus-9385-TBL-C700,"95
revO: 95
-
05",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,revo revo,revo revo,['revo revo'],['revo revo'],['revelation rate:0.583'],[],UNRESOLVED:environment:revo_revo,UNRESOLVED:outcome:revo_revo,0.0,0.0,unresolved,unresolved,inferred,0.5833,environment_unresolved|outcome_unresolved,env.unresolved.revo_revo,out.unresolved.revo_revo,positive,edge:doi:10.18419/opus-9385-TBL-C700,COHERENCE_SUPPORT,env.unresolved.revo_revo,out.unresolved.revo_revo,0.4,explicit_statement,true,95 revO: 95 - 05,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,388,388,95 revO: 95 - 05,7ec53ea36946f9e8,TBL-20260216235837-234,0,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:46.136968+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C701,finding,doi:10.18419/opus-9385-TBL-C701,"95
revO: 94
-
04",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,revo revo,revo revo,['revo revo'],['revo revo'],['revelation rate:0.583'],[],UNRESOLVED:environment:revo_revo,UNRESOLVED:outcome:revo_revo,0.0,0.0,unresolved,unresolved,inferred,0.5833,environment_unresolved|outcome_unresolved,env.unresolved.revo_revo,out.unresolved.revo_revo,positive,edge:doi:10.18419/opus-9385-TBL-C701,COHERENCE_SUPPORT,env.unresolved.revo_revo,out.unresolved.revo_revo,0.4,explicit_statement,true,95 revO: 94 - 04,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,388,388,95 revO: 94 - 04,9f31ee7ba76ba906,TBL-20260216235837-234,1,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:46.187375+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C702,finding,doi:10.18419/opus-9385-TBL-C702,"95
revO: 93
-
03",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,revo revo,revo revo,['revo revo'],['revo revo'],['revelation rate:0.583'],[],UNRESOLVED:environment:revo_revo,UNRESOLVED:outcome:revo_revo,0.0,0.0,unresolved,unresolved,inferred,0.5833,environment_unresolved|outcome_unresolved,env.unresolved.revo_revo,out.unresolved.revo_revo,positive,edge:doi:10.18419/opus-9385-TBL-C702,COHERENCE_SUPPORT,env.unresolved.revo_revo,out.unresolved.revo_revo,0.4,explicit_statement,true,95 revO: 93 - 03,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,388,388,95 revO: 93 - 03,bd21d1d697a2d15d,TBL-20260216235837-234,2,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:46.238515+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C703,finding,doi:10.18419/opus-9385-TBL-C703,"95
revO: 92
-
02",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,revo revo,revo revo,['revo revo'],['revo revo'],['revelation rate:0.583'],[],UNRESOLVED:environment:revo_revo,UNRESOLVED:outcome:revo_revo,0.0,0.0,unresolved,unresolved,inferred,0.5833,environment_unresolved|outcome_unresolved,env.unresolved.revo_revo,out.unresolved.revo_revo,positive,edge:doi:10.18419/opus-9385-TBL-C703,COHERENCE_SUPPORT,env.unresolved.revo_revo,out.unresolved.revo_revo,0.4,explicit_statement,true,95 revO: 92 - 02,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,388,388,95 revO: 92 - 02,c5cac4e9bb4e6773,TBL-20260216235837-234,3,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:46.288424+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C704,finding,doi:10.18419/opus-9385-TBL-C704,elameF: elaM,0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,elamef elam elamef,elamef elam elamef,['elamef elam elamef'],['elamef elam elamef'],[],[],UNRESOLVED:environment:elamef_elam_elamef,UNRESOLVED:outcome:elamef_elam_elamef,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.elamef_elam_elamef,out.unresolved.elamef_elam_elamef,positive,edge:doi:10.18419/opus-9385-TBL-C704,COHERENCE_SUPPORT,env.unresolved.elamef_elam_elamef,out.unresolved.elamef_elam_elamef,0.4,explicit_statement,true,elameF: elaM,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,388,388,elameF: elaM,f581a1b2a0a2fc2f,TBL-20260216235837-235,0,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:46.415846+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C705,finding,doi:10.18419/opus-9385-TBL-C705,"sruoh
gnikrow
lautcA: )ot
–
morf(
kaerB",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,sruoh gnikrow lautca,sruoh gnikrow lautca,['sruoh gnikrow lautca'],['sruoh gnikrow lautca'],[],[],UNRESOLVED:environment:sruoh_gnikrow_lautca,UNRESOLVED:outcome:sruoh_gnikrow_lautca,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.sruoh_gnikrow_lautca,out.unresolved.sruoh_gnikrow_lautca,positive,edge:doi:10.18419/opus-9385-TBL-C705,COHERENCE_SUPPORT,env.unresolved.sruoh_gnikrow_lautca,out.unresolved.sruoh_gnikrow_lautca,0.4,explicit_statement,true,sruoh gnikrow lautcA: )ot – morf( kaerB,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,388,388,sruoh gnikrow lautcA: )ot – morf( kaerB,ee0ebf5b9fbfdff2,TBL-20260216235837-236,0,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:46.565411+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C706,finding,doi:10.18419/opus-9385-TBL-C706,"sruoh
gnikrow
lautcA: ta
sdnE",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,sruoh gnikrow lautca,sruoh gnikrow lautca,['sruoh gnikrow lautca'],['sruoh gnikrow lautca'],[],[],UNRESOLVED:environment:sruoh_gnikrow_lautca,UNRESOLVED:outcome:sruoh_gnikrow_lautca,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.sruoh_gnikrow_lautca,out.unresolved.sruoh_gnikrow_lautca,positive,edge:doi:10.18419/opus-9385-TBL-C706,COHERENCE_SUPPORT,env.unresolved.sruoh_gnikrow_lautca,out.unresolved.sruoh_gnikrow_lautca,0.4,explicit_statement,true,sruoh gnikrow lautcA: ta sdnE,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,388,388,sruoh gnikrow lautcA: ta sdnE,dcdca7c8dd370a8e,TBL-20260216235837-236,1,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:46.715702+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C707,finding,doi:10.18419/opus-9385-TBL-C707,"sruoh
gnikrow
lautcA: ta
stratS",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,sruoh gnikrow lautca,sruoh gnikrow lautca,['sruoh gnikrow lautca'],['sruoh gnikrow lautca'],[],[],UNRESOLVED:environment:sruoh_gnikrow_lautca,UNRESOLVED:outcome:sruoh_gnikrow_lautca,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.sruoh_gnikrow_lautca,out.unresolved.sruoh_gnikrow_lautca,positive,edge:doi:10.18419/opus-9385-TBL-C707,COHERENCE_SUPPORT,env.unresolved.sruoh_gnikrow_lautca,out.unresolved.sruoh_gnikrow_lautca,0.4,explicit_statement,true,sruoh gnikrow lautcA: ta stratS,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,388,388,sruoh gnikrow lautcA: ta stratS,5b1fbabb2eb353df,TBL-20260216235837-236,2,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:46.865285+00:00,true
doi:10.18419/opus-9385,doi:10.18419/opus-9385-TBL-C708,finding,doi:10.18419/opus-9385-TBL-C708,": noitalitnev
larutaN",0.6,EMPIRICAL_FINDING,unknown,unknown_with_reason:runtime_table_extractor,noitalitnev larutan noitalitnev,noitalitnev larutan noitalitnev,['noitalitnev larutan noitalitnev'],['noitalitnev larutan noitalitnev'],[],[],UNRESOLVED:environment:noitalitnev_larutan_noitalitnev,UNRESOLVED:outcome:noitalitnev_larutan_noitalitnev,0.0,0.0,unresolved,unresolved,inferred,0.0,environment_unresolved|outcome_unresolved,env.unresolved.noitalitnev_larutan_noitalitnev,out.unresolved.noitalitnev_larutan_noitalitnev,positive,edge:doi:10.18419/opus-9385-TBL-C708,COHERENCE_SUPPORT,env.unresolved.noitalitnev_larutan_noitalitnev,out.unresolved.noitalitnev_larutan_noitalitnev,0.4,explicit_statement,true,: noitalitnev larutaN,explains,0.4,argument:default_contextual,table_claim,association,causal_argument,,,,,,,,table,389,389,: noitalitnev larutaN,5a170f2d1cc25770,TBL-20260216235837-239,8,needs_article_type_verification|translation_inferred|environment_unresolved|outcome_unresolved,codex_pdfplumber,pdf_table_extracted,pdf_confirmed,no,table,moderate,2026-02-16T22:59:47.061110+00:00,true
