paper_id,doi,title,year,venue,status,article_type_family,article_type_predicted_family,article_type_confidence,article_type_runner_up,article_type_margin,article_type_signals,article_type_diagnostics,type_review_flags,processed_at
doi:10.11113/jt.v78.8281,10.11113/jt.v78.8281,BIOMORPHIC ARCHITECTURE APPROACH IN BUILDING FORM BASED ON ENVIRONMENTAL CONCERN,2016,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T17:49:13.635610+00:00
doi:10.1093/cercor/bhr310,10.1093/cercor/bhr310,Attention Reverses the Effect of Prediction in Silencing Sensory Signals,2012,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:13:53.553241+00:00
doi:10.1016/j.landurbplan.2012.12.013,10.1016/j.landurbplan.2012.12.013,Associations between park characteristics and perceived restorativeness of small public urban green spaces,2013,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:15:08.569797+00:00
doi:10.1068/b31194,10.1068/b31194,An Interdisciplinary Argument for Natural Morphologies in Architectural Design,2006,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1016/j.jenvp.2023.102197,10.1016/j.jenvp.2023.102197,The curvature effect: Approach-avoidance tendencies in response to interior design stimuli,2024,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.3758/s13428-019-01242-0,10.3758/s13428-019-01242-0,Studying human behavior with virtual reality: The Unity Experiment Framework,2020,,error_pdf_timeout,unknown,case_study,0.4000,empirical_v2,0.2000,title_pattern:case\s+study,theory_mentions_deweighted_due_to_empirical_core|downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-15T00:16:23.580246+00:00
doi:10.3390/s22218135,10.3390/s22218135,Stress Monitoring Using Wearable Sensors: A Pilot Study and Stress-Predict Dataset,2022,,error_pdf_timeout,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T21:56:58.990568+00:00
doi:10.3389/fnbeh.2021.735387,10.3389/fnbeh.2021.735387,"Measuring Behavior in the Home Cage: Study Design, Applications, Challenges, and Perspectives",2021,,completed_pdf_extracted,unknown,narrative_review,0.4909,thought_piece,0.2000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T17:51:16.886685+00:00
doi:10.3390/app13052950,10.3390/app13052950,Improved Stress Classification Using Automatic Feature Selection from Heart Rate and Respiratory Rate Time Signals,2023,,completed_pdf_extracted,unknown,empirical_v2,0.2909,observational_field,0.4000,empirical_quant_combo:regression,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:30:20.600281+00:00
zotero:ZHKHNN33,,HUMANNESS AND ARCHITECTURE: LATENT VALUE SYSTEMS IN ARCHITECTURAL THEORY,,,error_pdf_timeout,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T21:59:59.000267+00:00
doi:10.1113/jphysiol.2009.172445,10.1113/jphysiol.2009.172445,What is remembered? Role of attention on the encoding and retrieval of hippocampal representations,2009,,error_pdf_timeout,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:17:38.586717+00:00
doi:10.1111/j.0956-7976.2005.00796.x,10.1111/j.0956-7976.2005.00796.x,"Visual Recognition: As Soon as You Know It Is There, You Know What It Is",2005,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1145/1958824.1958893,10.1145/1958824.1958893,Using F-formations to analyse spatial patterns of interaction in physical environments,2011,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1007/s11229-019-02131-x,10.1007/s11229-019-02131-x,The material reasoning of folding paper,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T17:53:21.673271+00:00
doi:10.1007/s11406-017-9817-0,10.1007/s11406-017-9817-0,The Embodied and Situated Nature of Moods,2017,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1037/0033-295x.113.2.358,10.1037/0033-295x.113.2.358,The dynamics of perception and action.,2006,,completed_pdf_extracted,unknown,theoretical,0.4545,narrative_review,1.0000,theory_hits:theoretical framework,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:30:20.600281+00:00
doi:10.1146/annurev-neuro-071013-014030,10.1146/annurev-neuro-071013-014030,The Brain's Default Mode Network,2015,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1002/mar.20709,10.1002/mar.20709,Store Atmospherics: A Multisensory Perspective,2014,,completed_pdf_extracted,unknown,narrative_review,0.4909,thought_piece,0.2000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
zotero:4KRSGGLM,,"Social furniture by: EOOS: Österreichischer Pavillon, 15. internationale Architektur-Biennale - La Biennale di Venezia, 2016",2016,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1177/0539018405058216,10.1177/0539018405058216,What are emotions? And how can they be measured?,2005,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1007/s00426-018-1015-6,10.1007/s00426-018-1015-6,Putting emotions in routes: the influence of emotionally laden landmarks on spatial memory,2019,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:30:20.600281+00:00
zotero:RYDFI8IV,,Everything flows: towards a processual philosophy of biology,2018,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
zotero:TFKWSKYP,,Play That One Again: the Effect of Music Tempo on Consumer Behaviour in a Restaurant,,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T22:02:59.010445+00:00
doi:10.7554/elife.07865,10.7554/elife.07865,On the dimensionality of odor space,2015,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:30:20.600281+00:00
doi:10.1002/ad.2636,10.1002/ad.2636,Museums and the Embodied Mind: Sensory Engagement with Artworks and Architecture,2020,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1007/s11406-017-9841-0,10.1007/s11406-017-9841-0,Moods in Layers,2017,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.15388/20-infor419,10.15388/20-infor419,Kriging Predictor for Facial Emotion Recognition Using Numerical Proximities of Human Emotions,2020,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1007/11853565_19,10.1007/11853565_19,Instrumenting the City: Developing Methods for Observing and Understanding the Digital Cityscape,2006,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:35:34.546639+00:00
doi:10.3389/fpsyg.2022.890362,10.3389/fpsyg.2022.890362,Iconic Mathematics: Math Designed to Suit the Mind,2022,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.48550/arxiv.2309.15840,10.48550/arxiv.2309.15840,How to Catch an AI Liar: Lie Detection in Black-Box LLMs by Asking Unrelated Questions,2023,,error_pdf_timeout,unknown,empirical_v2,0.4000,observational_field,0.7000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T22:05:59.010639+00:00
doi:10.1146/annurev-neuro-072116-031215,10.1146/annurev-neuro-072116-031215,How Movement Modulates Hearing,2018,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:35:43.995040+00:00
doi:10.1111/j.1467-9280.2008.02038.x,10.1111/j.1467-9280.2008.02038.x,Cultural Influences on Neural Substrates of Attentional Control,2008,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T17:57:36.193458+00:00
doi:10.1037/a0037983,10.1037/a0037983,Hearing something emotional influences memory for what was just seen: How arousal amplifies effects of competition in memory consolidation.,2014,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T22:08:59.018655+00:00
doi:10.1007/s10648-011-9174-7,10.1007/s10648-011-9174-7,Expertise Differences in the Comprehension of Visualizations: a Meta-Analysis of Eye-Tracking Research in Professional Domains,2011,,completed_pdf_extracted,unknown,theoretical,0.5091,meta_analysis,0.4000,title_pattern:theor(y|etical)\s+(of|for|about)|theory_hits:theory of,theory_mentions_deweighted_due_to_empirical_core|downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:30:20.600281+00:00
doi:10.1146/annurev.psych.47.1.273,10.1146/annurev.psych.47.1.273,EXPERT AND EXCEPTIONAL PERFORMANCE: Evidence of Maximal Adaptation to Task Constraints,1996,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1177/2158244016630591,10.1177/2158244016630591,Emotional Responses to Multisensory Environmental Stimuli: A Conceptual Framework and Literature Review,2016,,completed_pdf_no_claims,conceptual_framework,conceptual_framework,0.6909,narrative_review,0.3000,title_pattern:conceptual\s+framework,,classifier_flagged|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1002/hbm.21012,10.1002/hbm.21012,Emotion triggers executive attention: Anterior cingulate cortex and amygdala responses to emotional words in a conflict task,2011,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1002/ad.2634,10.1002/ad.2634,"Disembodied Worlds – Body, Brain and Architecture in the Digital Age: A Conversation with Psychobiologist Vittorio Gallese",2020,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1002/ad.2630,10.1002/ad.2630,Designing for the Multisensory Mind,2020,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.5281/zenodo.7951750,10.5281/zenodo.7951750,Designing Atmospheres: Theory and Science,2023,,completed_pdf_extracted,unknown,phenomenological,0.3636,thought_piece,0.0000,title_pattern:phenomenolog,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1080/23273798.2023.2198245,10.1080/23273798.2023.2198245,Deep learning models to study sentence comprehension in the human brain,2024,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:30:20.600281+00:00
doi:10.1016/j.actpsy.2020.103222,10.1016/j.actpsy.2020.103222,Crossmodal correspondences as common ground for joint action,2021,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:30:20.600281+00:00
doi:10.1016/j.jretconser.2006.02.005,10.1016/j.jretconser.2006.02.005,Creating and consuming experiences in retail store environments: Comparing retailer and consumer perspectives,2006,,completed_pdf_extracted,unknown,case_study,0.3636,thought_piece,0.0000,title_pattern:case\s+study,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1007/s11406-020-00290-7,10.1007/s11406-020-00290-7,Beyond Mood and Atmosphere: a Conceptual History of the Term Stimmung,2021,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
zotero:6TNNU66U,,"Learning to act with objects, relations and physics",,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:35:53.128258+00:00
doi:10.1016/j.jmp.2021.102632,10.1016/j.jmp.2021.102632,A step-by-step tutorial on active inference and its application to empirical data,2022,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:30:20.600281+00:00
doi:10.1145/2661334.2661380,10.1145/2661334.2661380,"""just let the cane hit it"": how the blind and sighted see navigation differently",2014,,completed_pdf_no_claims,unknown,interview_study,0.4545,empirical_v2,0.5000,title_pattern:focus\s+group,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:36:58.230793+00:00
doi:10.3390/ijerph182312510,10.3390/ijerph182312510,The Living Space: Psychological Well-Being and Mental Health in Response to Interiors Presented in Virtual Reality,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T17:59:51.804447+00:00
doi:10.1017/9781316274385.007,10.1017/9781316274385.007,The Creation and Aesthetic Appreciation of Architecture,2017,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:35:55.447092+00:00
doi:10.1134/s0081543811080086,10.1134/s0081543811080086,Bending of a piecewise developable surface,2011,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
doi:10.1103/physrevlett.110.195901,10.1103/physrevlett.110.195901,Experiments on transformation thermodynamics: Molding the flow of heat,2013,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
doi:10.1016/j.tecto.2013.01.015,10.1016/j.tecto.2013.01.015,A parametric method to model 3D displacements around faults with volumetric vector fields,2013,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T17:59:54.205200+00:00
doi:10.5120/ijca2016908617,10.5120/ijca2016908617,Hybrid Visualization of the Medical Images Data Sets,2016,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
zotero:AFAC4N3T,,A note on Coulomb collision operator in curvilinear coordinates,,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
doi:10.1016/j.compfluid.2019.06.031,10.1016/j.compfluid.2019.06.031,Fifth order finite volume WENO in general orthogonally-curvilinear coordinates,2019,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
doi:10.48550/arxiv.solv-int/9712003,10.48550/arxiv.solv-int/9712003,The Stackel systems and algebraic curves,1997,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
doi:10.1068/p5292,10.1068/p5292,Optic-Flow-Based Perception of Two-Dimensional Trajectories and the Effects of a Single Landmark,2005,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
doi:10.1142/s0217751x00002846,10.1142/s0217751x00002846,Topology Classes of Flat U(1) Bundles and Diffeomorphic Covariant Representations of the Heisenberg Algebra,2000,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
doi:10.1037/aca0000504,10.1037/aca0000504,Visual perception of the built environment in virtual reality: A systematic characterization of human aesthetic experience in spaces with curved boundaries.,2024,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
doi:10.1017/s1930297500008317,10.1017/s1930297500008317,When two wrongs make a right: The efficiency-consumption gap under separate vs. joint evaluations,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
doi:10.1371/journal.pone.0265412,10.1371/journal.pone.0265412,Aesthetic judgment of architecture for Chinese observers,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:36:58.230793+00:00
zotero:878RTY64,,A landscape analysis: Investigating restorative features within urban greening,,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T12:36:58.230793+00:00
zotero:BDKAMCED,,Annu Haapakangas – SUBJECTIVE REACTIONS TO NOISE IN OPEN-PLAN OFFICES AND THE EFFECTS OF NOISE ON COGNITIVE PERFORMANCE – Problems and Solutions,,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:37:10.457360+00:00
zotero:2VQ8L927,,LIGHT AND SHADOW EXPRESSION:,,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
zotero:SUUECVYU,,Thermal Pleasure and Alliesthesia in the Built Environment,,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
zotero:YSW36L6P,,A NATURE IN THE SPACE DESIGN GUIDE FOR STRESS RELIEF THROUGH BIOPHILIC DESIGN,,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
zotero:R6UUXN4S,,E ects on roadside noise levels of sound absorptive materials in noise barriers,,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
doi:10.1016/j.buildenv.2021.108733,10.1016/j.buildenv.2021.108733,Acoustic modeling of sequential spaces: A parametric study,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T17:59:59.686697+00:00
zotero:U6RIH79T,,Exploration into formal aesthetics in design: (material) texture,,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T12:36:58.230793+00:00
doi:10.3389/fnhum.2021.771711,10.3389/fnhum.2021.771711,The Effects of Working Memory Load on Auditory Distraction in Adults With Attention Deficit Hyperactivity Disorder,2021,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:38:25.458604+00:00
doi:10.1111/sjop.12171,10.1111/sjop.12171,"Updating working memory in aircraft noise and speech noise causes different <span style=""font-variant:small-caps;"">fMRI</span> activations",2015,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:38:28.359931+00:00
doi:10.3758/s13421-022-01359-2,10.3758/s13421-022-01359-2,Irrelevant speech impairs serial recall of verbal but not spatial items in children and adults,2023,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:39:43.334906+00:00
